id,born,bornIn,died,imdbId,name,poster,tmdbId,url,actor,director
13746,1950-03-18,"Huntington, West Virginia, USA",,374.0,Brad Dourif,https://image.tmdb.org/t/p/w440_and_h660_face/o9f0fHMF1Jo0PDCjz2r1dneolwS.jpg,1370,https://themoviedb.org/person/1370,1,0
13747,,,,139801.0,Michael Carr,,70075,https://themoviedb.org/person/70075,1,0
13748,,,,2062221.0,Mary Ellen Brighton,,72171,https://themoviedb.org/person/72171,1,0
13749,,,,634027.0,Thomas Noguchi,,1304260,https://themoviedb.org/person/1304260,1,0
13751,1951-07-22,"Los Angeles, California, USA",,268533.0,Tisa Farrow,https://image.tmdb.org/t/p/w440_and_h660_face/jaW75xVFqP6586tYxaaZ3b3m6Zp.jpg,43203,https://themoviedb.org/person/43203,1,0
13752,1923-04-05,,1995-02-14,311155.0,Michael V. Gazzo,https://image.tmdb.org/t/p/w440_and_h660_face/cTY2Hlf6sIR9xLI95bBir7eI0N.jpg,3172,https://themoviedb.org/person/3172,1,0
13754,1945-10-27,"Park Ridge, Illinois, United States",2004-04-01,811202.0,Carrie Snodgress,https://image.tmdb.org/t/p/w440_and_h660_face/qpVTmJogzFVOuSPbKHPG0JhxBIo.jpg,44831,https://themoviedb.org/person/44831,1,0
13755,1953-06-07,San Francisco - California - USA,,131974.0,Colleen Camp,https://image.tmdb.org/t/p/w440_and_h660_face/ykT8mEYZM57T6JH5RMIMaJQpReb.jpg,13023,https://themoviedb.org/person/13023,1,0
13756,,,,82520.0,Lucille Billingsley,,938847,https://themoviedb.org/person/938847,1,0
13757,,,,334360.0,Zella Graham,,938848,https://themoviedb.org/person/938848,1,0
13758,,,,361913.0,Cal Harberts,,938849,https://themoviedb.org/person/938849,1,0
13759,,,,361914.0,Dan Harberts,,938850,https://themoviedb.org/person/938850,1,0
13760,1948-09-26,"Cambridge, Cambridgeshire, England, UK",,556.0,Olivia Newton-John,https://image.tmdb.org/t/p/w440_and_h660_face/aBaCMaR0dC6moLW2zkZ6B2uBJVn.jpg,8892,https://themoviedb.org/person/8892,1,0
13761,1950-10-05,New York City - New York - USA,2011-05-27,1063.0,Jeff Conaway,https://image.tmdb.org/t/p/w440_and_h660_face/5LSFAaWqppiYSJmikXciybmuFat.jpg,8894,https://themoviedb.org/person/8894,1,0
13762,1958-11-22,"Los Angeles, California, USA",,130.0,Jamie Lee Curtis,https://image.tmdb.org/t/p/w440_and_h660_face/2qZze4iDP7IIPvUUf3TY1EAFy7S.jpg,8944,https://themoviedb.org/person/8944,1,0
13763,1949-12-19,,,477341.0,Nancy Kyes,https://image.tmdb.org/t/p/w440_and_h660_face/sjD5WHnW6VAw3hc8YzFyQCdTVdJ.jpg,11787,https://themoviedb.org/person/11787,1,0
13764,1950-07-17,"Frankfurt, Germany",,1753.0,P.J. Soles,https://image.tmdb.org/t/p/w440_and_h660_face/7gxTnPBddrC8HBBuLqdgSdRIuGL.jpg,15500,https://themoviedb.org/person/15500,1,0
13765,1909-07-20,"Lexington, South Carolina, USA",1993-01-28,824113.0,John Steadman,https://image.tmdb.org/t/p/w440_and_h660_face/vYdiXIeBAZ0UD79QJzyAWWwVXmc.jpg,101765,https://themoviedb.org/person/101765,1,0
13766,,,,90041.0,Janus Blythe,https://image.tmdb.org/t/p/w440_and_h660_face/7ybqDKJhfV0gIfGKgpZ0o19LBvL.jpg,99062,https://themoviedb.org/person/99062,1,0
13767,,,,516779.0,Peter Locke,,64129,https://themoviedb.org/person/64129,1,0
13768,1923-11-05,,1980-10-22,341045.0,Russ Grieve,https://image.tmdb.org/t/p/w440_and_h660_face/6JS1P9EgCcLr5hIiUN1KKFDeFeG.jpg,73782,https://themoviedb.org/person/73782,1,0
13769,1928-07-22,"Burlington, Vermont, USA",2020-02-07,4730.0,Orson Bean,https://image.tmdb.org/t/p/w440_and_h660_face/2iz769YdycczgnGPZyXNsaN3TGR.jpg,863,https://themoviedb.org/person/863,1,0
13771,1947-05-25,"Sebastopol, California, USA",,884259.0,Karen Valentine,https://image.tmdb.org/t/p/w440_and_h660_face/jkldO5b7PgosoLorzFwJdksDCEJ.jpg,101779,https://themoviedb.org/person/101779,1,0
13772,1920-11-13,"Miami, Gila, Arizona, USA",2003-10-20,1181.0,Jack Elam,https://image.tmdb.org/t/p/w440_and_h660_face/8GtBinhIcMiG0H0dQXXxEfBK1iG.jpg,4965,https://themoviedb.org/person/4965,1,0
13774,1928-09-22,"Borgvattnet, Sweden",2000-11-12,84917.0,Halvar Björk,https://image.tmdb.org/t/p/w440_and_h660_face/nZZ4MlcrBK2i4mZwaxuYMGMKJ7Q.jpg,73595,https://themoviedb.org/person/73595,1,0
13775,1947-07-20,"Pine Bluff, Arkansas, USA",,444169.0,Camille Keaton,https://image.tmdb.org/t/p/w440_and_h660_face/t9fgW40ubqngWak2CY3zPkyFQX4.jpg,45471,https://themoviedb.org/person/45471,1,0
13776,,,,846036.0,Eron Tabor,https://image.tmdb.org/t/p/w440_and_h660_face/swtQNCLZezjVaMfg5aSYfobT3I.jpg,93412,https://themoviedb.org/person/93412,1,0
13777,,,,655162.0,Richard Pace,,93413,https://themoviedb.org/person/93413,1,0
13778,,,,629534.0,Anthony Nichols,,1066964,https://themoviedb.org/person/1066964,1,0
13779,1956-01-21,"Dallas, Texas, USA",,913.0,Robby Benson,https://image.tmdb.org/t/p/w440_and_h660_face/1hegCKexgyiaFZaNMnHADbeHM0T.jpg,15048,https://themoviedb.org/person/15048,1,0
13780,1958-12-13,"Chicago, Illinois, USA",,468.0,Lynn-Holly Johnson,https://image.tmdb.org/t/p/w440_and_h660_face/piHnd0bAOYXhAT8ABekqDaR5ggq.jpg,10502,https://themoviedb.org/person/10502,1,0
13781,1924-06-03,"Montréal, Québec, Canada",1991-08-22,223157.0,Colleen Dewhurst,https://image.tmdb.org/t/p/w440_and_h660_face/rrUNC8d6lbIrZm4yCHS39bLDtL1.jpg,10559,https://themoviedb.org/person/10559,1,0
13782,1949-05-31,"Chicago, Illinois, USA",,297.0,Tom Berenger,https://image.tmdb.org/t/p/w440_and_h660_face/zLxzAdAfu7y02yEx29JSLDgXJZ4.jpg,13022,https://themoviedb.org/person/13022,1,0
13783,1951-02-24,"St. Thomas, Ontario, Canada",,1726.0,Helen Shaver,https://image.tmdb.org/t/p/w440_and_h660_face/7DlGkBDdRcKPlPAXuoo6xz6hSAU.jpg,4160,https://themoviedb.org/person/4160,1,0
13784,1953-09-07,Odessa - Texas - USA,,341562.0,Kristin Griffith,https://image.tmdb.org/t/p/w440_and_h660_face/dZ9IznYzRNazUFftHoAcsfUDJ2z.jpg,164343,https://themoviedb.org/person/164343,1,0
13785,1948-09-26,"Marshalltown, Iowa, USA",,2148.0,Mary Beth Hurt,https://image.tmdb.org/t/p/w440_and_h660_face/kX58VOb6a5c4kmjfCIudcWqU24H.jpg,54782,https://themoviedb.org/person/54782,1,0
13786,1952-10-22,"Pittsburgh, Pennsylvania, USA",,156.0,Jeff Goldblum,https://image.tmdb.org/t/p/w440_and_h660_face/m8p62pvkVtPxkfAIJhb5AgGw8kA.jpg,4785,https://themoviedb.org/person/4785,1,0
13787,1949-04-20,"Bristol, England, UK",,1021.0,Veronica Cartwright,https://image.tmdb.org/t/p/w440_and_h660_face/7OLtjaTuuZYv6H0cl14StxTZSPu.jpg,5047,https://themoviedb.org/person/5047,1,0
13788,1929-03-13,"West Hartford, Connecticut, U.S.",2016-12-08,556217.0,Joseph Mascolo,https://image.tmdb.org/t/p/w440_and_h660_face/1RPKwBlQDGGp3WyDx2hPz1ULXp9.jpg,6769,https://themoviedb.org/person/6769,1,0
13790,1942-12-29,,1999-12-10,200313.0,Rick Danko,https://image.tmdb.org/t/p/w440_and_h660_face/nC1AZmvzUUblGVeCvA02kCJSGAr.jpg,76134,https://themoviedb.org/person/76134,1,0
13791,1943-07-05,,,5371.0,Robbie Robertson,https://image.tmdb.org/t/p/w440_and_h660_face/x2X4FrMqIYlEVKqNSp5zhvnskyM.jpg,72861,https://themoviedb.org/person/72861,1,0
13792,1943-04-03,,1986-03-04,544274.0,Richard Manuel,https://image.tmdb.org/t/p/w440_and_h660_face/nn3bt0ZlxuZDwJioTY3IZLL7rlT.jpg,76135,https://themoviedb.org/person/76135,1,0
13793,1953-12-05,London - England - UK,,345295.0,Christopher Guard,,16270,https://themoviedb.org/person/16270,1,0
13794,1916-04-29,Neath - Glamorgan - Wales - UK,1989-05-03,820109.0,William Squire,https://image.tmdb.org/t/p/w440_and_h660_face/k3HPWslxIahGKovuQLgvk3CuB8i.jpg,16271,https://themoviedb.org/person/16271,1,0
13795,,,,774578.0,Michael Scholes,,16272,https://themoviedb.org/person/16272,1,0
13796,1940-01-22,"Shirebrook, Derbyshire, England, UK",2017-01-25,457.0,John Hurt,https://image.tmdb.org/t/p/w440_and_h660_face/kLW1Q53NRuB0EihduBFX3Lbtcl6.jpg,5049,https://themoviedb.org/person/5049,1,0
13798,,,,25355.0,John Amplas,https://image.tmdb.org/t/p/w440_and_h660_face/ikLsiyNsmWiqRxXH58Xcf42LIkg.jpg,15057,https://themoviedb.org/person/15057,1,0
13799,,,,531042.0,Lincoln Maazel,,95603,https://themoviedb.org/person/95603,1,0
13800,,,,286611.0,Christine Forrest,,100507,https://themoviedb.org/person/100507,1,0
13801,,,,618797.0,Elyane Nadeau,,100508,https://themoviedb.org/person/100508,1,0
13802,1949-11-06,"Tallahassee, Florida, U.S.",1991-09-08,1113.0,Brad Davis,https://image.tmdb.org/t/p/w440_and_h660_face/kFbFYfWiUxyWAGJeg4NBQpTmIdF.jpg,69010,https://themoviedb.org/person/69010,1,0
13803,1954-01-24,"Stillwater, Oklahoma, U.S.",,591968.0,Irene Miracle,https://image.tmdb.org/t/p/w440_and_h660_face/4lK6wPnosubEuBAih8LkYIfa66a.jpg,69011,https://themoviedb.org/person/69011,1,0
13805,1953-12-06,"Whitewater, Wisconsin, USA",,1371.0,Tom Hulce,https://image.tmdb.org/t/p/w440_and_h660_face/ufgpuuU900NOi1vKupCmWpq7UgW.jpg,3999,https://themoviedb.org/person/3999,1,0
13806,1955-05-08,"Norfolk, Virginia, USA",2017-06-16,299122.0,Stephen Furst,https://image.tmdb.org/t/p/w440_and_h660_face/ya5sNoy59M7OwywmlbnIhONk72u.jpg,52304,https://themoviedb.org/person/52304,1,0
13807,1946-03-11,"Findlay, Ohio, USA",,582420.0,Mark Metcalf,https://image.tmdb.org/t/p/w440_and_h660_face/oEtVysd2D05g2UHEZi2IbJRPxVX.jpg,55194,https://themoviedb.org/person/55194,1,0
13808,1946-09-01,"New York City, New York, USA",,919875.0,Mary Louise Weller,https://image.tmdb.org/t/p/w440_and_h660_face/5SYmsari6g7xNnohwuTJWDLNf8f.jpg,55196,https://themoviedb.org/person/55196,1,0
13810,1942-12-16," Brooklyn, New York, USA",,322239.0,Eugene Robert Glazer,,162168,https://themoviedb.org/person/162168,1,0
13811,1944-01-11,"Bayside, New York, USA",,226326.0,Eileen Dietz,,108700,https://themoviedb.org/person/108700,1,0
13813,1949-12-03,"Toronto, Ontario,  Canada",2017-12-24,579991.0,Heather Menzies-Urich,https://image.tmdb.org/t/p/w440_and_h660_face/dqvVyBGvfelVSSHR6azFAUn4Xfu.jpg,92691,https://themoviedb.org/person/92691,1,0
13815,1965-05-31,New York City - New York - USA,,222.0,Brooke Shields,https://image.tmdb.org/t/p/w440_and_h660_face/qpLcTp5D6t0S0TtNK85VOYwDmTL.jpg,15110,https://themoviedb.org/person/15110,1,0
13817,1912-11-04," Brooklyn, New York, USA",1991-11-08,269662.0,Frances Faye,https://image.tmdb.org/t/p/w440_and_h660_face/6OWG7NPkFUsiuXg8xkGJeOdB00m.jpg,115187,https://themoviedb.org/person/115187,1,0
13818,1948-08-05,"Shawinigan, Quebec, Canada",,491021.0,Carole Laure,https://image.tmdb.org/t/p/w440_and_h660_face/eNUI1ECYTYoCYXP1tZmOu5PEURo.jpg,17576,https://themoviedb.org/person/17576,1,0
13819,1962-07-21,"Houston, Texas, USA ",,252055.0,Ike Eisenmann,,87066,https://themoviedb.org/person/87066,1,0
13820,1936-01-28,"New York City, New York, USA",,257.0,Alan Alda,https://image.tmdb.org/t/p/w440_and_h660_face/a5tOOHdsrKSabKwdzDOYqeTp446.jpg,21278,https://themoviedb.org/person/21278,1,1
13821,1924-10-31,"Iowa, USA",1988-12-08,93780.0,Ivan Bonar,,103733,https://themoviedb.org/person/103733,1,0
13822,,,,473594.0,Bernie Kuby,,164859,https://themoviedb.org/person/164859,1,0
13823,1950-04-22,"Beckenham, London, England, United Kingdom",,289759.0,Peter Frampton,https://image.tmdb.org/t/p/w440_and_h660_face/93RYZ65upD8GAYoqUcjtzlg2qM0.jpg,562708,https://themoviedb.org/person/562708,1,0
13824,1946-09-01,"Douglas, Isle of Man, UK",,2956.0,Barry Gibb,https://image.tmdb.org/t/p/w440_and_h660_face/tFhhYU0Kgjc5ytPWRHV3zcAYPs5.jpg,66885,https://themoviedb.org/person/66885,1,0
13825,1949-12-22,"Douglas, Isle of Man, UK",2012-05-20,316471.0,Robin Gibb,https://image.tmdb.org/t/p/w440_and_h660_face/1VgBolXppg0sLwMKtYVaiDNnJHN.jpg,66886,https://themoviedb.org/person/66886,1,0
13826,1949-12-22,"Douglas, Isle of Man, UK",2003-01-12,316465.0,Maurice Gibb,https://image.tmdb.org/t/p/w440_and_h660_face/yEavlJatl1hLiz2aNZlb9ZMlo0y.jpg,66887,https://themoviedb.org/person/66887,1,0
13828,1939-06-29,"Pematang Siantar, Indonesia",2002-11-02,516316.0,Lieh Lo,https://image.tmdb.org/t/p/w440_and_h660_face/cUZZlI9m1JnxmCvOWDtDu5hqO3p.jpg,70673,https://themoviedb.org/person/70673,1,0
13829,1955-10-16,"Xinhui, Guangdong, China",,160865.0,Norman Chu,https://image.tmdb.org/t/p/w440_and_h660_face/jkBpEt6ia5EvWoUke8EtW3fttvY.jpg,70674,https://themoviedb.org/person/70674,1,0
13830,1954-04-07,"Victoria Peak, Hong Kong",,329.0,Jackie Chan,https://image.tmdb.org/t/p/w440_and_h660_face/sVuTm1w5G6ofrx4lRjy64D7MRiS.jpg,18897,https://themoviedb.org/person/18897,1,1
13833,1950-10-17,,,790925.0,Dean Shek,,26727,https://themoviedb.org/person/26727,1,0
13834,1952-09-25,New York City - New York - USA,2004-10-10,1659.0,Christopher Reeve,https://image.tmdb.org/t/p/w440_and_h660_face/vAGrPf3ajy6OVE3FhgABynZfybP.jpg,20006,https://themoviedb.org/person/20006,1,1
13836,1936-10-13,"Queens, New York City, New York, USA",2002-09-05,331054.0,Cliff Gorman,https://image.tmdb.org/t/p/w440_and_h660_face/8piJCUHSm6TCVUdfYFvj8FgAMT.jpg,19183,https://themoviedb.org/person/19183,1,0
13837,1946-07-13,"Los Angeles, California, USA",,1507.0,Cheech Marin,https://image.tmdb.org/t/p/w440_and_h660_face/eecHDNRn9K80ZcuSocsMhQb2G1i.jpg,11159,https://themoviedb.org/person/11159,1,1
13838,1938-05-24,"Edmonton, Alberta, Canada",,1045.0,Tommy Chong,https://image.tmdb.org/t/p/w440_and_h660_face/xjAZc5IB4iPAlqpUbtM1LkcUAhI.jpg,63208,https://themoviedb.org/person/63208,1,1
13840,1934-01-14,"Raynes Park, Surrey, England, UK",2013-02-17,1972.0,Richard Briers,https://image.tmdb.org/t/p/w440_and_h660_face/9nMVm8XxelrqBSjvgL93847hv6F.jpg,29859,https://themoviedb.org/person/29859,1,0
13841,1938-01-08,"London, England, UK",1995-04-30,185163.0,Michael Graham Cox,https://image.tmdb.org/t/p/w440_and_h660_face/oALXq1Y6wtdj3ArdmAwYRvAn5XX.jpg,16380,https://themoviedb.org/person/16380,1,0
13842,1928-05-08,"Beckenham, Kent, England, UK",2005-04-11,71838.0,John Bennett,https://image.tmdb.org/t/p/w440_and_h660_face/arSkPpoGcRyqSdx4iAE9DtBc2Z8.jpg,47547,https://themoviedb.org/person/47547,1,0
13843,1933-04-26,"San Antonio, Texas, USA",,993.0,Carol Burnett,https://image.tmdb.org/t/p/w440_and_h660_face/edrfJbdr9cK3Yo60yXatRGdZWua.jpg,14837,https://themoviedb.org/person/14837,1,0
13844,1928-02-22,"Parkersburg, West Virginia, U.S.",,233209.0,Paul Dooley,https://image.tmdb.org/t/p/w440_and_h660_face/7nTdbpU4wIsSDZ8WCPXNJOG9KPI.jpg,15900,https://themoviedb.org/person/15900,1,0
13845,,,,835425.0,Amy Stryker,,136990,https://themoviedb.org/person/136990,1,0
13846,1958-08-29,"Gary, Indiana, USA",2009-06-25,1391.0,Michael Jackson,https://image.tmdb.org/t/p/w440_and_h660_face/tWHyifIcUEc1E0ufIZq5JqyeF6R.jpg,82702,https://themoviedb.org/person/82702,1,0
13847,1918-09-15,"Atlanta, Georgia, USA",2005-10-02,751369.0,Nipsey Russell,https://image.tmdb.org/t/p/w440_and_h660_face/oYA1JBxrfajLksjG6nGh0ExEPA0.jpg,92899,https://themoviedb.org/person/92899,1,0
13848,,,,2163821.0,Ted Ross,,583424,https://themoviedb.org/person/583424,1,0
13849,1901-09-17,"Budzanów, Austria-Hungary",1982-02-17,833448.0,Lee Strasberg,https://image.tmdb.org/t/p/w440_and_h660_face/niSM7ejzddgaTcxjgJMYEFCr9Y2.jpg,3171,https://themoviedb.org/person/3171,1,0
13851,1956-11-20,"Long Beach, California, USA",,137.0,Bo Derek,https://image.tmdb.org/t/p/w440_and_h660_face/vvUbn3ihXT8UjTcxPQwf0niUPJw.jpg,37995,https://themoviedb.org/person/37995,1,0
13852,1952-07-01,"Ottawa, Ontario, Canada",,101.0,Dan Aykroyd,https://image.tmdb.org/t/p/w440_and_h660_face/gJcfD01UrOpzE8IednQlyKD4BMM.jpg,707,https://themoviedb.org/person/707,1,1
13853,1949-01-24,"Chicago, Illinois, USA",1982-03-05,4.0,John Belushi,https://image.tmdb.org/t/p/w440_and_h660_face/9VmVattp8htG3GJnkPsPuhVIca2.jpg,7171,https://themoviedb.org/person/7171,1,0
13854,1948-09-07,"Frankfurt, Germany",,86806.0,Susan Blakely,https://image.tmdb.org/t/p/w440_and_h660_face/xfl66Wa4LYdcRwoXd9ojn8V55eF.jpg,22553,https://themoviedb.org/person/22553,1,0
13856,1949-10-08,"Manhattan, New York City, New York, USA",,244.0,Sigourney Weaver,https://image.tmdb.org/t/p/w440_and_h660_face/flfhep27iBxseZIlxOMHt6zJFX1.jpg,10205,https://themoviedb.org/person/10205,1,0
13857,1926-07-14,"West Irvine, Kentucky, USA",2017-09-15,1765.0,Harry Dean Stanton,https://image.tmdb.org/t/p/w440_and_h660_face/197UiLVdxPOv8196sqmUpJzOQB5.jpg,5048,https://themoviedb.org/person/5048,1,0
13858,1945-06-16,"Port Washington, New York, U.S.",,658336.0,Leland Palmer,https://image.tmdb.org/t/p/w440_and_h660_face/YJKhptxL9dHdWY7nVKsAA9fe5r.jpg,80927,https://themoviedb.org/person/80927,1,0
13859,1949-11-10,"Seattle, Washington, U.S.",,718237.0,Ann Reinking,https://image.tmdb.org/t/p/w440_and_h660_face/sFZqoa0A1Ge8jVnDQhUs5jWgjAE.jpg,80928,https://themoviedb.org/person/80928,1,0
13861,1947-12-31,"Glendale, California, USA",,1513.0,Tim Matheson,https://image.tmdb.org/t/p/w440_and_h660_face/trZ4QaDidCOPNy7HK9cYnmKHkg9.jpg,21561,https://themoviedb.org/person/21561,1,0
13863,1954-04-22,"Santa Barbara, California, USA",,98733.0,Joseph Bottoms,https://image.tmdb.org/t/p/w440_and_h660_face/lsEFX7phliV1M3WFC8onFGlLX5W.jpg,58003,https://themoviedb.org/person/58003,1,0
13864,1966-06-19,"Pueblo, Colorado, USA",,719738.0,Kelly Reno,https://image.tmdb.org/t/p/w440_and_h660_face/42wZeE1tEvr9StI3JYLNJvlJF8A.jpg,81544,https://themoviedb.org/person/81544,1,0
13865,1889-10-14,"Baltimore, Maryland, USA",1979-10-13,615617.0,Clarence Muse,https://image.tmdb.org/t/p/w440_and_h660_face/9k5D1LxHU7C0MhErSiY1uVt0mm8.jpg,87825,https://themoviedb.org/person/87825,1,0
13866,1930-09-08,"Zurich, Switzerland",,728.0,Mario Adorf,https://image.tmdb.org/t/p/w440_and_h660_face/dCusK8NWuHzrI3Abf8nDNfe3DfA.jpg,10254,https://themoviedb.org/person/10254,1,0
13867,1944-01-22,"Templin, Germany",,935190.0,Angela Winkler,https://image.tmdb.org/t/p/w440_and_h660_face/zFLhmkw38SeQAijXcKtZPtDkWwO.jpg,10255,https://themoviedb.org/person/10255,1,0
13868,1966-09-09,"Lausanne, Switzerland",,908.0,David Bennent,https://image.tmdb.org/t/p/w440_and_h660_face/cy4DNG2FIrEGdoiKwhYt1KC6pqz.jpg,10256,https://themoviedb.org/person/10256,1,0
13869,1954-01-19,"Berlin, Germany",,856918.0,Katharina Thalbach,https://image.tmdb.org/t/p/w440_and_h660_face/anr7QnKmnG4hucA3PVmYySd8xxH.jpg,10257,https://themoviedb.org/person/10257,1,0
13870,1955-12-02,Philadelphia - Pennsylvania - USA,,160550.0,Dennis Christopher,https://image.tmdb.org/t/p/w440_and_h660_face/izYfd86mlERW5EtyNna4aKMXKOW.jpg,27770,https://themoviedb.org/person/27770,1,0
13871,1954-04-09,"Houston, Texas, USA",,598.0,Dennis Quaid,https://image.tmdb.org/t/p/w440_and_h660_face/J2kSTVummEBXczpFavGmEpxlBA.jpg,6065,https://themoviedb.org/person/6065,1,0
13872,1957-08-28,"Bethesda, Maryland, USA",,827663.0,Daniel Stern,https://image.tmdb.org/t/p/w440_and_h660_face/cEn9kJMKZN9ojSPUpkLB7qNAk3K.jpg,11511,https://themoviedb.org/person/11511,1,1
13873,1948-07-21,"Halifax, Nova Scotia, Canada",,385543.0,Art Hindle,https://image.tmdb.org/t/p/w440_and_h660_face/lhoh2KGtDfSjiIJSKT9ymTypPCf.jpg,41256,https://themoviedb.org/person/41256,1,0
13874,1921-11-26,"Halifax, Nova Scotia, Canada",2008-06-17,65798.0,Henry Beckman,,33479,https://themoviedb.org/person/33479,1,0
13875,1947-12-16,"Brooklyn, New York City, New York, USA",,449404.0,Robert Kerman,https://image.tmdb.org/t/p/w440_and_h660_face/gu3ZW2hzWzEdrv4ghbil2NlUz0M.jpg,55648,https://themoviedb.org/person/55648,1,0
13876,,,,161889.0,Francesca Ciardi,https://image.tmdb.org/t/p/w440_and_h660_face/64nUFHTxPXutoTtxq3GrwLoCcDT.jpg,55652,https://themoviedb.org/person/55652,1,0
13877,,,,685194.0,Perry Pirkanen,https://image.tmdb.org/t/p/w440_and_h660_face/hs2nBKpa4OwKEahMFkhTxtJdfa4.jpg,55649,https://themoviedb.org/person/55649,1,0
13878,1956-07-28,"Montevideo, Uruguay",,53230.0,Luca Barbareschi,https://image.tmdb.org/t/p/w440_and_h660_face/fREMNtoQqVWLA8hG3JbqD9ALxvP.jpg,55650,https://themoviedb.org/person/55650,1,0
13879,1970-04-13,"Staten Island, New York, U.S.",,5401.0,Ricky Schroder,https://image.tmdb.org/t/p/w440_and_h660_face/g1PRiuBhWPE4Yn9BynfoPFb4tKD.jpg,76546,https://themoviedb.org/person/76546,1,0
13881,1950-03-16,"London, Ontario, Canada",,625075.0,Kate Nelligan,https://image.tmdb.org/t/p/w440_and_h660_face/4GpQvniLNMKF19qtHMb0tBBgNce.jpg,18794,https://themoviedb.org/person/18794,1,0
13882,1951-07-19,"the Bronx, New York, U.S.",,1206.0,Abel Ferrara,https://image.tmdb.org/t/p/w440_and_h660_face/wWyt14GTVm98OXdGihO8xeE4ZYL.jpg,39104,https://themoviedb.org/person/39104,1,1
13883,,,,555758.0,Carolyn Marz,,74640,https://themoviedb.org/person/74640,1,0
13884,,,,206345.0,Baybi Day,,1076182,https://themoviedb.org/person/1076182,1,0
13885,,,,,Harry Schultz,,2492107,https://themoviedb.org/person/2492107,1,0
13887,1936-04-08,"Berlin, Germany",2002-12-03,530594.0,Klaus Löwitsch,https://image.tmdb.org/t/p/w440_and_h660_face/tmOmeWgdAvhM3xMD87h3KxX2K44.jpg,9927,https://themoviedb.org/person/9927,1,0
13888,1922-12-28,"Peking, China",2002-04-13,221527.0,Ivan Desny,https://image.tmdb.org/t/p/w440_and_h660_face/cf2mRMgj9XpWEHfBqRRc6h88vDz.jpg,9928,https://themoviedb.org/person/9928,1,0
13889,1919-05-16,"Leipzig, Germany",2007-01-16,880187.0,Gisela Uhlen,https://image.tmdb.org/t/p/w440_and_h660_face/hyJZOH7iWQOkXVr1KtSq1cGkSkp.jpg,9930,https://themoviedb.org/person/9930,1,0
13890,1933-04-30,"Abbott, Texas, USA",,5268.0,Willie Nelson,https://image.tmdb.org/t/p/w440_and_h660_face/fWhRNZUSkEaq5jvCpNZf7YqZEU5.jpg,8261,https://themoviedb.org/person/8261,1,0
13891,1946-06-12,"Perth, Perthshire, Scotland, UK",,857806.0,Jack Thibeau,https://image.tmdb.org/t/p/w440_and_h660_face/cKJ2ck7NfxY7KXS9jZInnluKMig.jpg,14320,https://themoviedb.org/person/14320,1,0
13892,1955-04-24,"Mount Vernon, New York, USA",,1574.0,Michael O'Keefe,https://image.tmdb.org/t/p/w440_and_h660_face/wQsTL887RWvAJljzLhiPP52kjec.jpg,38085,https://themoviedb.org/person/38085,1,0
13893,1955-05-05,"New York City, New York",,675484.0,Lisa Jane Persky,https://image.tmdb.org/t/p/w440_and_h660_face/bURqr4uN7kKyC3kcVae8OQlAQjR.jpg,9259,https://themoviedb.org/person/9259,1,0
13894,1906-07-02,"York, England, UK",1982-06-22,916001.0,Alan Webb,,14820,https://themoviedb.org/person/14820,1,0
13895,1953-11-16,"Pasadena, California, USA",,,Susan Kiger,https://image.tmdb.org/t/p/w440_and_h660_face/bsUgKBBYn23EMSOd6b0FarMaOIG.jpg,200298,https://themoviedb.org/person/200298,1,0
13896,1957-01-01," Santa Monica, California, USA",,518739.0,Lisa London,https://image.tmdb.org/t/p/w440_and_h660_face/usx86aa47muVpEDZv48foShbhrW.jpg,60152,https://themoviedb.org/person/60152,1,0
13897,1959-02-08,"Indianapolis, Indiana[",2010-12-04,,Pamela Jean Bryant,https://image.tmdb.org/t/p/w440_and_h660_face/43sR31ONqcjYhLkFr4LtVTm8OKy.jpg,228958,https://themoviedb.org/person/228958,1,0
13898,,,,2774445.0,Kimberly Cameron,,228959,https://themoviedb.org/person/228959,1,0
13900,1951-12-01,"Rowayton, Connecticut, USA",,1852.0,Treat Williams,https://image.tmdb.org/t/p/w440_and_h660_face/bQ3zECF7TRpF8cwCmxqn4Qv2zHD.jpg,4515,https://themoviedb.org/person/4515,1,0
13901,1951-10-19,"Brooklyn, New York, USA",,325390.0,Annie Golden,,66094,https://themoviedb.org/person/66094,1,0
13902,1951-03-14,New York City,,399530.0,Season Hubley,https://image.tmdb.org/t/p/w440_and_h660_face/g0DhUCqvlRwftlKZDUuPswJNDjR.jpg,47456,https://themoviedb.org/person/47456,1,0
13903,1945-03-07,"Washington, District of Columbia, USA",2017-07-21,1334.0,John Heard,https://image.tmdb.org/t/p/w440_and_h660_face/bWu50bW6wF4zZUaOgbuRApYjm7D.jpg,11512,https://themoviedb.org/person/11512,1,0
13904,1947-04-11,"New York City, New York, USA",,726200.0,Peter Riegert,https://image.tmdb.org/t/p/w440_and_h660_face/yPgaRZBMVy9eoNNuiPIm0wzG9sD.jpg,20899,https://themoviedb.org/person/20899,1,0
13905,1932-07-02,"Brooklyn, NY",1989-01-08,573299.0,Kenneth McMillan,https://image.tmdb.org/t/p/w440_and_h660_face/iGRcxZOLPMCsgg06kYW1aVfxGqi.jpg,12521,https://themoviedb.org/person/12521,1,0
